True,Pred
236.00002,235.81883
52.0,51.516754
28.0,27.315186
284.0,284.13483
148.0,147.85834
276.0,275.83408
196.00002,196.53531
124.0,124.55975
260.0,261.2072
188.00002,188.39622
108.0,108.02524
100.0,99.22272
12.0,12.026978
268.0,268.08017
140.0,139.72601
316.0,316.09888
180.0,180.14342
316.0,316.28818
268.0,257.3914
60.0,59.539642
268.0,266.35455
356.0,356.53494
108.0,107.8974
60.0,59.564087
324.0,324.22726
348.0,348.23172
196.00002,196.08005
252.0,253.59409
12.0,11.896057
28.0,27.623444
204.0,204.46332
180.0,180.12665
196.00002,196.34186
124.0,123.994354
236.00002,236.32861
236.00002,235.94595
324.0,324.28772
316.0,312.05142
204.0,203.0126
300.0,299.975
84.0,83.8631
52.0,49.2218
100.0,101.93417
244.0,243.57773
228.0,227.70331
220.00002,220.25534
60.0,61.93979
220.00002,220.19023
300.0,301.19077
276.0,276.08237
148.0,147.90277
308.0,308.29193
132.0,131.9502
236.00002,235.535
356.0,356.16678
116.0,116.12836
116.0,115.56354
180.0,180.04692
140.0,140.03253
4.0,4.5045166
92.0,91.57538
140.0,140.08661
356.0,355.9041
228.0,228.2039
252.0,251.80661
332.0,332.38388
348.0,348.16815
20.0,19.746582
180.0,180.11179
76.0,75.7865
60.0,64.32504
20.0,20.043945
164.0,163.81384
68.0,67.78943
100.0,99.88922
76.0,76.028656
204.0,204.43047
12.0,12.109924
340.0,340.03558
340.0,340.05765
212.00002,211.90857
180.0,180.19638
196.00002,196.24152
284.0,283.05783
76.0,76.06323
44.0,42.885773
68.0,69.00787
188.00002,188.36246
276.0,276.11942
84.0,83.59982
156.0,155.85138
180.0,180.0613
4.0,4.208679
188.00002,188.12558
44.0,43.411804
12.0,11.520294
92.0,91.74017
68.0,68.767456
84.0,83.73532
236.00002,236.18468
220.00002,219.9829
260.0,259.7587
36.0,34.350464
132.0,132.20648
252.0,253.32126
100.0,99.96338
124.0,123.96228
228.0,228.88516
356.0,356.01944
132.0,131.69601
28.0,27.745453
180.0,180.09201
180.0,180.10594
332.0,332.0089
196.00002,196.34917
236.00002,235.52231
92.0,91.893555
52.0,51.32016
196.00002,196.21906
28.0,27.072632
268.0,265.95593
108.0,108.140015
212.00002,212.139
44.0,44.044495
300.0,300.07687
12.0,11.916168
308.0,308.26083
116.0,116.08063
140.0,139.55817
108.0,107.92566
116.0,116.26941
196.00002,196.37033
116.0,115.828094
316.0,311.28036
100.0,99.80179
196.00002,196.47993
260.0,260.0854
44.0,43.36374
292.0,291.78824
108.0,107.84683
276.0,275.75928
76.0,75.50427
84.0,84.35803
348.0,348.04764
332.0,332.34705
308.0,308.46887
324.0,324.37375
204.0,204.2992
284.0,284.29868
308.0,305.24228
148.0,147.92896
156.0,155.51581
132.0,132.2279
276.0,279.767
148.0,147.776
180.0,180.31831
300.0,300.01105
60.0,59.317963
68.0,66.655334
132.0,131.95746
44.0,43.726074
12.0,12.043396
204.0,204.4037
284.0,285.2968
244.0,244.19623
132.0,131.91733
36.0,35.33795
348.0,348.48892
228.0,229.11298
316.0,316.5703
28.0,27.650635
52.0,51.46399
92.0,92.04236
340.0,340.2163
332.0,332.8836
244.0,243.64836
236.00002,237.36491
116.0,115.8129
100.0,99.84561
116.0,116.13672
348.0,348.15665
116.0,116.9729
204.0,203.96469
340.0,340.44122
92.0,94.039154
132.0,131.59113
52.0,51.44214
12.0,13.02121
228.0,228.61568
60.0,59.68692
84.0,85.08093
4.0,3.9630432
84.0,81.936584
260.0,259.59348
172.0,172.19238
180.0,179.93646
68.0,64.73871
188.00002,188.30028
356.0,356.02222
68.0,64.18808
164.0,163.99243
284.0,284.15088
84.0,82.45264
44.0,44.52008
92.0,91.59775
340.0,340.31458
4.0,4.6284485
324.0,324.236
204.0,204.31606
4.0,4.0079346
212.00002,212.43523
180.0,180.00253
148.0,147.1394
36.0,35.541687
28.0,27.512512
148.0,148.26477
348.0,348.35413
132.0,132.09131
228.0,228.04663
108.0,107.95282
284.0,281.12213
220.00002,220.19437
276.0,276.90863
252.0,252.05319
172.0,172.22919
172.0,171.07904
180.0,179.92389
140.0,140.08551
172.0,172.01599
156.0,156.23236
300.0,299.91104
212.00002,212.41264
164.0,164.63269
268.0,268.7691
276.0,275.24646
60.0,59.26294
92.0,91.83026
308.0,308.95734
52.0,51.347687
260.0,260.42346
140.0,139.98682
220.00002,220.19606
276.0,273.0253
76.0,75.39975
60.0,60.260162
12.0,11.34314
180.0,180.10466
252.0,252.68591
284.0,282.26776
140.0,140.03876
92.0,92.09537
28.0,27.793976
228.0,227.88882
284.0,284.2372
68.0,67.35715
276.0,275.97623
324.0,324.33615
76.0,75.583405
76.0,76.67822
188.00002,188.72206
268.0,268.16547
180.0,180.00784
172.0,172.15479
68.0,67.75336
4.0,3.9767456
252.0,254.13785
44.0,43.529907
140.0,140.19214
68.0,68.61456
156.0,156.15857
76.0,75.61502
124.0,123.86224
140.0,139.90631
284.0,284.04105
308.0,308.01056
332.0,332.44342
164.0,164.21155
28.0,26.728699
92.0,91.888214
228.0,228.95695
76.0,75.63846
188.00002,188.3047
100.0,99.74902
76.0,75.7431
12.0,12.085754
260.0,257.6411
204.0,204.22835
196.00002,195.93326
356.0,356.2054
204.0,204.08292
220.00002,220.41261
28.0,27.823883
268.0,268.49997
20.0,19.97754
148.0,148.01709
220.00002,220.57367
276.0,275.8673
100.0,101.21942
276.0,275.78738
76.0,75.81839
84.0,83.548706
4.0,4.317566
236.00002,235.70578
292.0,291.82422
252.0,250.91895
164.0,164.24133
12.0,11.698029
260.0,264.09793
4.0,4.199127
28.0,28.056885
316.0,316.23935
284.0,284.00323
100.0,99.90701
356.0,355.76416
324.0,324.20667
116.0,116.213135
236.00002,235.47546
260.0,260.0998
92.0,91.77655
92.0,91.95105
268.0,266.24237
164.0,163.60614
316.0,316.6535
188.00002,188.0298
52.0,52.804016
276.0,275.67456
308.0,308.3434
20.0,25.115753
172.0,172.04724
220.00002,220.22972
276.0,270.7667
212.00002,211.82529
212.00002,212.2359
308.0,308.07635
356.0,356.0247
140.0,138.52777
324.0,324.5026
340.0,338.3358
12.0,11.799225
4.0,5.857849
100.0,99.72461
308.0,309.3061
4.0,4.034027
124.0,124.08246
292.0,292.03787
148.0,148.27954
36.0,40.59659
84.0,83.5726
276.0,275.67734
236.00002,235.98547
252.0,251.86725
52.0,51.636444
252.0,257.03134
116.0,116.209656
36.0,35.929474
108.0,108.33008
284.0,284.1431
348.0,350.0423
340.0,340.2462
252.0,252.59909
180.0,180.04898
156.0,156.20874
332.0,332.39032
132.0,131.83856
204.0,204.55217
12.0,11.709351
140.0,139.92633
68.0,67.57538
316.0,318.50812
276.0,276.36948
284.0,284.30078
108.0,108.474396
156.0,156.01715
4.0,4.3904114
260.0,260.9873
212.00002,212.47096
268.0,267.85974
228.0,227.95041
308.0,308.13232
308.0,308.10184
252.0,252.64816
204.0,203.89175
20.0,19.511719
220.00002,219.84474
252.0,252.03253
124.0,123.89996
212.00002,212.08762
4.0,4.2547913
180.0,180.19598
20.0,19.801819
244.0,243.93971
340.0,340.31024
108.0,108.07172
164.0,163.90948
356.0,356.00858
332.0,332.2566
156.0,156.14716
260.0,260.538
148.0,147.3103
276.0,276.71133
148.0,148.06848
228.0,223.86295
324.0,324.12448
100.0,101.564575
276.0,276.2655
324.0,324.37744
148.0,148.08258
68.0,66.92328
164.0,164.20532
12.0,12.130646
340.0,340.39944
252.0,251.93036
68.0,67.44321
28.0,27.965271
116.0,116.0108
268.0,267.94977
324.0,324.58023
148.0,147.93
148.0,147.89899
308.0,307.51825
156.0,156.26501
252.0,252.08322
212.00002,212.08034
28.0,27.789246
180.0,180.1062
4.0,4.7389526
356.0,356.51227
252.0,252.29642
84.0,84.14365
156.0,156.28174
68.0,67.3725
316.0,316.0853
300.0,295.6571
52.0,51.69098
180.0,180.24171
124.0,123.52893
268.0,268.1396
268.0,268.32394
324.0,324.2875
28.0,27.808472
260.0,257.839
252.0,252.03693
12.0,11.853943
156.0,156.02948
332.0,329.99466
116.0,115.847534
276.0,275.93304
148.0,147.78925
340.0,340.47037
84.0,83.03824
116.0,116.335846
44.0,43.62564
4.0,3.9102173
132.0,132.26126
164.0,163.96594
148.0,148.34131
220.00002,219.97943
132.0,131.932
332.0,332.16556
348.0,348.24472
148.0,147.8696
228.0,228.41562
228.0,227.29381
332.0,332.00674
356.0,356.1877
212.00002,212.28273
260.0,260.0522
268.0,268.33008
244.0,243.89435
276.0,276.08212
236.00002,235.5841
44.0,43.268097
164.0,163.89185
132.0,132.13055
196.00002,196.1979
36.0,35.855896
236.00002,235.9479
20.0,20.560547
284.0,286.16855
156.0,156.31012
84.0,84.081604
100.0,99.93872
20.0,19.86081
140.0,140.1518
260.0,259.41245
236.00002,236.25159
236.00002,235.97902
284.0,283.91248
68.0,62.243835
300.0,300.0684
308.0,308.28604
60.0,59.125275
300.0,299.67932
76.0,75.964905
268.0,266.58508
284.0,284.48367
196.00002,195.84624
276.0,276.5578
20.0,20.015167
148.0,147.6716
292.0,291.9468
116.0,115.71341
300.0,300.40094
84.0,83.93814
212.00002,212.09686
116.0,115.94064
180.0,180.17899
108.0,107.340576
20.0,19.580658
236.00002,235.00252
76.0,75.67355
116.0,115.94772
180.0,179.99579
148.0,147.90796
156.0,155.72131
60.0,58.80594
220.00002,220.27812
236.00002,236.08667
268.0,267.687
132.0,131.81989
252.0,253.76672
356.0,356.24832
324.0,324.2708
116.0,115.85263
36.0,35.340637
212.00002,211.96442
284.0,284.1999
132.0,132.29553
100.0,100.28473
116.0,115.9888
44.0,43.83307
260.0,259.99872
52.0,51.5459
252.0,252.01431
244.0,243.99146
260.0,259.32224
164.0,163.8659
348.0,347.7844
228.0,227.7876
60.0,59.444244
92.0,91.94623
36.0,35.434113
292.0,291.48938
108.0,107.98358
356.0,356.1624
44.0,43.37921
76.0,75.4762
12.0,12.316345
36.0,35.61847
348.0,347.92862
44.0,43.450073
212.00002,212.30823
36.0,35.473724
204.0,204.07565
188.00002,188.41212
188.00002,187.65497
356.0,356.16284
180.0,180.1507
308.0,308.3628
212.00002,212.2443
252.0,252.33644
324.0,324.31366
228.0,228.9931
140.0,140.10748
20.0,19.73938
180.0,180.02629
108.0,108.004425
180.0,180.03687
52.0,51.033264
68.0,67.5462
284.0,284.5692
188.00002,188.3523
76.0,76.19769
276.0,276.13068
260.0,260.34808
340.0,339.8362
244.0,243.48279
308.0,308.203
332.0,332.5493
284.0,284.1814
124.0,124.06113
124.0,123.83945
316.0,316.14236
116.0,115.23663
212.00002,211.98518
284.0,284.23615
316.0,316.28247
132.0,132.23071
212.00002,212.01283
76.0,76.20456
180.0,180.2283
132.0,132.05774
12.0,12.953003
260.0,259.80615
228.0,228.41493
180.0,179.34753
124.0,124.273895
228.0,227.76587
212.00002,212.33963
124.0,123.89618
244.0,243.32895
132.0,131.6666
188.00002,187.75638
132.0,132.49948
284.0,287.3423
300.0,300.45352
252.0,252.29875
268.0,268.60663
292.0,293.41058
164.0,163.203
204.0,204.61154
212.00002,212.4527
100.0,99.53769
252.0,255.99164
340.0,341.47217
60.0,59.65146
52.0,51.56839
204.0,201.65405
156.0,156.05981
60.0,62.84485
212.00002,214.88522
28.0,28.273254
92.0,92.04181
212.00002,212.05933
44.0,43.314484
244.0,243.77194
100.0,99.79407
252.0,251.60327
308.0,308.247
348.0,348.2072
260.0,260.25745
324.0,324.25845
100.0,99.71393
52.0,51.38867
268.0,268.02463
324.0,323.07626
260.0,260.33777
340.0,340.2765
108.0,108.23523
340.0,340.72705
20.0,19.274017
244.0,244.4013
204.0,204.76118
36.0,35.555237
276.0,276.05707
84.0,83.989624
172.0,172.15997
212.00002,212.0869
156.0,155.41992
132.0,131.79059
228.0,231.91348
20.0,19.37912
92.0,91.61099
284.0,283.65292
228.0,229.03152
236.00002,236.03601
164.0,163.8714
308.0,308.4048
332.0,332.5184
92.0,91.38797
300.0,300.399
188.00002,188.18094
132.0,132.06549
164.0,163.07019
284.0,283.97064
20.0,18.507416
76.0,71.20099
140.0,139.92993
308.0,308.36148
356.0,356.07193
348.0,348.2092
60.0,63.26703
60.0,58.577393
308.0,308.20056
20.0,19.874084
292.0,291.85065
300.0,300.1102
260.0,260.21448
220.00002,220.24466
76.0,76.243256
140.0,139.77502
228.0,228.33177
308.0,308.32834
20.0,20.3945
148.0,148.02258
268.0,269.13632
100.0,99.36615
268.0,268.055
180.0,180.15886
284.0,286.48804
356.0,356.09506
12.0,12.164551
356.0,356.4133
12.0,11.956299
20.0,19.947815
124.0,124.10266
140.0,140.00104
236.00002,235.54715
356.0,356.26297
340.0,340.1908
140.0,140.31009
164.0,163.20703
180.0,180.1935
300.0,297.49387
332.0,332.30933
212.00002,211.9962
252.0,249.98505
116.0,116.1293
236.00002,235.71034
180.0,179.9917
196.00002,196.2804
196.00002,196.02077
28.0,27.901825
124.0,124.57468
252.0,251.66193
220.00002,220.30675
28.0,27.910004
316.0,316.531
340.0,340.35236
108.0,108.154816
180.0,179.95825
148.0,147.94687
164.0,161.75299
68.0,67.64307
172.0,171.85004
132.0,131.59537
188.00002,188.1265
124.0,124.01672
244.0,243.90607
276.0,278.94263
260.0,256.88605
124.0,124.15146
180.0,179.93292
132.0,132.13391
260.0,260.45895
236.00002,236.29999
308.0,308.3075
124.0,123.81714
332.0,332.4132
332.0,332.48364
108.0,108.17111
340.0,340.13226
156.0,156.1286
244.0,244.52377
236.00002,234.39407
60.0,59.355743
260.0,259.22684
100.0,99.988525
324.0,324.32724
188.00002,188.25748
140.0,140.35742
148.0,147.90125
100.0,100.13745
100.0,100.10602
236.00002,235.37679
12.0,12.082642
172.0,172.30591
220.00002,220.41405
28.0,29.339417
60.0,59.210144
228.0,228.56584
244.0,247.05585
268.0,269.09528
300.0,300.4593
252.0,253.60135
4.0,5.058716
140.0,139.72131
244.0,244.36804
180.0,180.12622
268.0,268.09607
28.0,31.09256
324.0,324.30878
220.00002,219.95163
60.0,59.55768
260.0,259.90143
188.00002,188.53105
100.0,99.60693
276.0,275.92682
188.00002,188.16158
164.0,164.32495
132.0,131.71646
52.0,54.120605
308.0,308.6393
124.0,124.122375
92.0,91.91702
12.0,11.631622
204.0,204.61334
148.0,148.0581
156.0,156.47272
68.0,67.17206
324.0,324.2964
228.0,228.43156
236.00002,235.55368
36.0,36.44998
132.0,132.02646
236.00002,236.17639
220.00002,220.29593
316.0,316.247
188.00002,187.86105
308.0,308.0938
180.0,179.75482
220.00002,220.35515
268.0,268.51358
124.0,124.16043
180.0,179.96777
268.0,272.9203
276.0,276.888
244.0,243.41055
324.0,324.03085
316.0,316.46643
180.0,180.07913
164.0,164.18835
236.00002,236.57373
196.00002,196.06323
324.0,324.4262
292.0,291.17322
332.0,332.43994
316.0,316.30905
140.0,140.2442
324.0,320.69366
356.0,356.06314
180.0,180.17256
244.0,243.41003
28.0,27.597656
284.0,284.36127
4.0,4.2588806
324.0,323.99115
284.0,284.62335
76.0,75.83261
76.0,74.80911
308.0,308.30493
348.0,348.54413
252.0,251.81387
20.0,19.520264
348.0,348.23773
148.0,147.4014
20.0,19.995361
228.0,229.37863
180.0,179.6236
276.0,275.67365
148.0,149.08441
60.0,59.437805
132.0,131.63312
356.0,355.91595
44.0,42.804077
308.0,308.71985
68.0,64.034485
292.0,292.35513
132.0,132.55103
60.0,57.75058
92.0,91.857666
284.0,287.13226
60.0,58.256348
204.0,204.32611
4.0,4.400299
28.0,27.908142
52.0,52.906586
356.0,356.18127
44.0,44.028137
148.0,148.10931
4.0,4.200348
188.00002,188.37187
76.0,74.78989
300.0,300.23807
148.0,147.97281
108.0,105.8454
244.0,244.29187
164.0,164.26343
124.0,124.014465
356.0,355.97546
260.0,260.33588
188.00002,188.37527
284.0,287.48398
100.0,99.83838
124.0,124.44986
260.0,258.97223
156.0,155.85571
12.0,11.562439
68.0,67.512115
148.0,148.02502
132.0,131.59479
196.00002,196.44931
356.0,356.48584
172.0,172.2273
180.0,180.04097
132.0,131.93317
228.0,228.03944
4.0,4.6956787
12.0,12.156097
148.0,148.16782
4.0,3.9253845
148.0,148.02771
116.0,116.526245
84.0,85.31705
108.0,108.18643
220.00002,220.4317
140.0,140.22131
324.0,324.4909
268.0,268.28214
300.0,301.22766
124.0,123.74884
36.0,35.79126
180.0,180.08159
348.0,348.21042
292.0,292.17014
116.0,117.1626
172.0,171.66882
84.0,83.61948
188.00002,187.94044
188.00002,188.21928
116.0,115.68033
188.00002,188.42123
148.0,147.98828
84.0,84.04678
68.0,67.65372
60.0,50.186005
180.0,180.07777
4.0,4.131317
324.0,324.01917
36.0,35.52127
356.0,349.18536
100.0,99.899445
148.0,148.3075
116.0,116.07727
252.0,253.6913
180.0,179.92426
196.00002,196.23839
180.0,180.78885
44.0,44.104492
44.0,43.357758
172.0,172.13953
308.0,307.8378
228.0,228.99316
28.0,27.910522
340.0,341.3887
292.0,291.67563
140.0,140.14435
300.0,299.84534
116.0,115.918274
180.0,180.09067
340.0,338.92615
268.0,266.8067
300.0,300.4181
84.0,83.28421
140.0,140.00232
4.0,4.0515137
180.0,180.0404
188.00002,188.25055
308.0,308.35223
228.0,228.22427
348.0,349.5142
52.0,51.423645
332.0,332.382
92.0,91.88757
292.0,292.07812
332.0,331.47977
140.0,139.98965
76.0,74.468445
28.0,27.655334
204.0,204.00114
100.0,100.09244
324.0,324.28403
180.0,180.2827
300.0,300.50122
76.0,76.79828
276.0,275.82092
84.0,86.45538
252.0,253.69414
356.0,356.27124
124.0,124.41901
44.0,41.95508
52.0,51.187866
156.0,156.33514
132.0,132.00443
300.0,300.17926
44.0,44.117737
36.0,35.635468
148.0,148.11322
108.0,106.90338
212.00002,212.46931
124.0,123.48633
324.0,323.60486
68.0,68.51834
92.0,91.87109
212.00002,212.47408
340.0,340.40308
132.0,131.80533
236.00002,236.14198
116.0,116.24271
12.0,11.661041
332.0,331.99136
164.0,163.73718
68.0,68.52176
308.0,308.01483
260.0,260.6853
340.0,340.40567
116.0,116.35254
148.0,147.64822
268.0,269.18463
132.0,131.7521
228.0,228.0664
204.0,203.94221
276.0,276.21472
100.0,99.84683
60.0,60.36206
164.0,163.82031
268.0,268.23938
268.0,267.93677
164.0,164.0664
228.0,228.05002
244.0,244.08873
100.0,100.01996
268.0,270.4647
52.0,50.659485
252.0,251.6258
292.0,292.04504
204.0,204.05246
220.00002,220.24075
76.0,76.63364
276.0,276.2813
172.0,172.33179
140.0,139.5842
172.0,172.42645
220.00002,220.12048
260.0,259.76495
28.0,27.707367
356.0,356.10202
324.0,324.33426
340.0,340.18146
196.00002,195.88087
44.0,53.32788
220.00002,220.07632
204.0,204.36792
180.0,180.13939
180.0,179.98395
308.0,307.76056
20.0,16.252808
324.0,326.1938
124.0,123.40866
204.0,203.93724
204.0,203.98721
4.0,4.0225525
260.0,260.11444
236.00002,235.71286
348.0,348.13263
148.0,147.94403
268.0,268.0938
116.0,116.45203
180.0,179.5982
124.0,123.8981
244.0,244.00626
108.0,107.79364
212.00002,212.28354
84.0,83.57065
12.0,12.22702
4.0,4.2099304
180.0,179.84003
4.0,4.9384766
212.00002,212.11508
52.0,51.194366
60.0,59.346222
164.0,163.76044
204.0,204.16736
180.0,179.9685
172.0,172.32745
340.0,340.12012
268.0,267.9413
244.0,244.33014
76.0,75.93829
180.0,180.13086
180.0,180.27501
244.0,243.21596
148.0,148.14386
36.0,35.768433
308.0,310.92715
324.0,324.26266
212.00002,212.21812
196.00002,196.20486
20.0,20.224884
164.0,164.00146
284.0,284.10895
348.0,348.29883
340.0,340.266
4.0,3.8964539
252.0,252.11888
68.0,58.52011
68.0,67.68158
12.0,11.794159
76.0,76.26727
100.0,100.06799
252.0,246.60583
356.0,356.0082
36.0,35.663116
340.0,340.3396
108.0,108.09189
188.00002,188.02942
348.0,348.31326
108.0,109.081635
12.0,11.944244
268.0,270.51984
348.0,348.16653
52.0,49.969604
92.0,91.60477
268.0,267.96005
220.00002,220.0462
20.0,19.224213
92.0,91.4426
84.0,85.117035
220.00002,220.08885
268.0,269.41214
356.0,357.30927
36.0,35.56122
316.0,316.7231
348.0,346.50418
164.0,164.04132
180.0,180.17508
236.00002,235.5359
196.00002,196.30362
164.0,164.31885
308.0,308.12396
164.0,164.10187
260.0,259.39362
292.0,292.3515
140.0,140.2157
20.0,19.756805
260.0,259.8567
172.0,172.1925
100.0,100.050385
140.0,140.05493
100.0,100.771454
212.00002,211.99756
172.0,172.32349
292.0,291.71536
180.0,180.10326
4.0,4.2076416
204.0,204.17761
260.0,260.03094
180.0,180.1344
316.0,316.33517
52.0,51.122498
252.0,251.94022
252.0,250.76587
92.0,92.002686
236.00002,235.72078
180.0,180.39311
60.0,60.101715
236.00002,236.0027
332.0,332.32758
12.0,12.126007
180.0,180.39967
196.00002,196.21606
60.0,59.29959
244.0,248.4054
340.0,340.14792
292.0,292.3603
4.0,6.5664673
20.0,19.72638
20.0,20.154755
236.00002,237.04886
76.0,75.31601
236.00002,236.34604
140.0,138.79984
28.0,27.858765
100.0,99.71863
92.0,91.870636
212.00002,212.19872
300.0,300.09656
60.0,58.96869
292.0,292.24637
300.0,301.21414
188.00002,188.5689
308.0,308.1336
132.0,131.86853
292.0,292.06754
204.0,204.04619
180.0,179.90851
308.0,308.11423
20.0,19.908203
100.0,99.21954
4.0,4.117035
276.0,275.93558
332.0,332.2828
172.0,172.16608
180.0,179.93292
12.0,11.889923
316.0,316.35678
180.0,179.97528
324.0,324.38785
244.0,245.07687
356.0,355.61758
196.00002,196.22377
260.0,260.26584
44.0,43.421356
28.0,27.783417
180.0,180.19112
276.0,276.07455
60.0,59.9787
244.0,244.70209
236.00002,235.6274
60.0,59.73047
260.0,259.5661
308.0,308.41052
276.0,276.02985
148.0,147.89697
148.0,148.34995
324.0,324.129
196.00002,196.22995
148.0,147.84555
52.0,51.012146
116.0,115.83038
236.00002,238.3714
356.0,356.02145
68.0,67.419464
268.0,268.6114
340.0,340.25153
68.0,66.56702
52.0,50.34369
28.0,27.105194
188.00002,188.3293
140.0,139.91846
236.00002,235.5975
252.0,250.17935
308.0,308.19745
316.0,316.2085
60.0,59.575867
220.00002,219.19635
180.0,180.14786
60.0,58.924927
292.0,292.03186
204.0,204.01093
348.0,348.25037
100.0,99.11948
108.0,108.13406
300.0,299.8756
308.0,308.4308
268.0,268.8076
148.0,148.08667
300.0,300.05624
76.0,75.90689
332.0,332.32
4.0,3.925232
236.00002,237.98825
268.0,268.18005
36.0,35.473907
68.0,67.64688
140.0,139.38312
292.0,292.21255
276.0,276.19586
60.0,59.83542
60.0,59.420013
124.0,123.82184
236.00002,236.36337
116.0,115.97458
4.0,4.0287476
124.0,123.99609
236.00002,236.80176
348.0,348.28497
164.0,164.31732
332.0,332.28555
12.0,11.993378
20.0,19.951416
116.0,116.00568
132.0,132.06781
212.00002,211.9831
188.00002,188.16133
204.0,203.97812
148.0,148.07858
20.0,18.041626
180.0,179.97131
4.0,3.9035645
292.0,292.99622
260.0,260.64383
100.0,99.53699
36.0,35.919037
324.0,324.27042
180.0,180.01547
316.0,316.37106
52.0,51.241028
180.0,180.09013
276.0,276.27795
316.0,316.46503
308.0,308.40906
132.0,131.84152
188.00002,187.93149
116.0,115.583984
52.0,51.506897
284.0,283.80826
348.0,347.22333
324.0,325.02655
292.0,292.18622
68.0,65.82526
140.0,139.80438
220.00002,219.06084
340.0,340.14108
228.0,228.27948
76.0,76.03992
244.0,243.17068
172.0,172.09583
308.0,308.3619
220.00002,220.33398
236.00002,235.92126
268.0,267.8352
324.0,324.66382
28.0,27.411407
108.0,107.78967
148.0,148.07788
260.0,260.30118
116.0,116.15588
100.0,99.86679
84.0,83.1532
36.0,35.202026
60.0,59.773773
180.0,179.88513
44.0,43.55487
292.0,292.15607
92.0,91.80551
132.0,132.2138
20.0,19.444946
220.00002,220.14864
188.00002,188.02849
36.0,35.063293
220.00002,220.89693
204.0,204.36958
188.00002,188.07983
196.00002,195.7752
52.0,51.47409
180.0,179.98682
260.0,260.09506
340.0,340.44107
332.0,332.2791
220.00002,220.19478
4.0,4.461151
324.0,324.58163
204.0,201.40941
324.0,324.30954
52.0,51.26956
204.0,204.23274
156.0,155.9668
172.0,170.90234
356.0,356.14615
36.0,35.282257
356.0,355.8765
12.0,11.916748
92.0,90.25845
244.0,244.0615
60.0,59.40509
180.0,180.85828
348.0,348.1799
252.0,251.34595
196.00002,196.10112
356.0,355.99985
260.0,259.71344
148.0,147.67633
108.0,108.102936
268.0,267.20148
332.0,332.15295
156.0,156.18835
12.0,11.843567
324.0,323.54306
92.0,90.951355
292.0,291.8457
100.0,99.95441
156.0,155.83118
12.0,14.320831
260.0,260.21973
52.0,52.11255
124.0,123.58954
260.0,256.59323
76.0,75.18088
76.0,75.548706
60.0,52.479767
140.0,140.00604
332.0,332.82443
348.0,348.03784
52.0,51.953094
52.0,50.91577
188.00002,187.98334
84.0,84.12497
316.0,316.33188
196.00002,196.30249
52.0,51.507385
68.0,66.19879
196.00002,195.83932
12.0,11.978638
4.0,4.1011047
260.0,259.7958
268.0,268.41833
180.0,180.26793
196.00002,196.22496
228.0,227.77843
300.0,300.35724
292.0,292.56445
196.00002,196.40894
180.0,180.19115
68.0,67.67291
180.0,180.3775
324.0,324.28162
132.0,131.89517
124.0,124.33362
4.0,3.856659
244.0,244.12607
140.0,140.03546
172.0,172.16882
44.0,43.154236
236.00002,236.22818
316.0,318.18616
356.0,356.22064
28.0,27.550476
164.0,164.23676
148.0,147.79175
108.0,108.05713
60.0,57.24933
284.0,284.4154
348.0,348.30145
180.0,179.81549
244.0,244.06334
268.0,268.43134
164.0,164.25824
76.0,75.46384
108.0,108.16882
172.0,172.10583
84.0,84.2135
252.0,251.86598
180.0,180.07855
140.0,139.52893
172.0,172.10962
244.0,244.2312
148.0,147.8498
164.0,163.69061
340.0,340.535
340.0,340.3316
252.0,252.02829
140.0,140.25806
348.0,348.14362
148.0,147.85953
324.0,324.36768
44.0,43.7435
188.00002,188.34944
124.0,124.147644
68.0,67.81833
20.0,19.878174
20.0,18.992981
212.00002,212.09825
132.0,132.13098
228.0,227.59317
308.0,308.20657
260.0,261.1204
92.0,92.14746
28.0,26.387299
156.0,155.60687
52.0,51.486145
76.0,75.33371
84.0,78.789856
236.00002,236.66594
164.0,164.27948
156.0,156.3294
52.0,51.585693
268.0,268.13373
252.0,252.79845
204.0,203.82101
284.0,284.50165
340.0,340.4393
228.0,228.23921
260.0,260.48047
188.00002,188.12424
44.0,43.556183
244.0,244.86813
300.0,300.19858
316.0,316.4789
76.0,76.22943
196.00002,196.03633
164.0,163.65765
196.00002,196.06195
188.00002,188.333
300.0,301.65012
124.0,123.63309
252.0,252.30487
92.0,91.693756
316.0,316.46973
340.0,340.92938
156.0,156.2655
140.0,139.99872
244.0,243.89624
252.0,251.02081
100.0,99.8233
332.0,332.4246
244.0,244.52779
148.0,147.9508
324.0,324.29535
148.0,147.28802
284.0,284.00165
108.0,108.03232
172.0,171.98315
276.0,276.83456
324.0,325.26825
60.0,58.693512
292.0,292.22522
116.0,116.01819
28.0,28.087738
260.0,261.51697
236.00002,236.01443
28.0,27.614136
308.0,308.15286
332.0,332.2158
284.0,284.10147
84.0,83.61664
244.0,243.52908
348.0,348.41055
356.0,355.9355
12.0,12.348206
316.0,315.94543
68.0,68.50162
212.00002,212.1333
268.0,267.84082
156.0,156.14441
340.0,340.5261
180.0,180.1128
180.0,180.11662
260.0,260.6312
164.0,163.80115
84.0,83.45172
236.00002,235.53088
268.0,268.137
276.0,276.487
36.0,35.05609
300.0,300.19174
340.0,340.3186
300.0,300.02856
348.0,348.5556
292.0,291.7834
188.00002,188.21315
196.00002,196.5477
76.0,76.299225
300.0,300.03113
196.00002,196.56502
60.0,56.5849
