filename,zeta_norm,b,c,zeta_raw
file_30266.npy,9.942857142857140570e+04,2.959999999999999964e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30267.npy,9.942857142857140570e+04,2.959999999999999964e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30268.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30269.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30270.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30271.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30272.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30273.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30274.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30275.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30276.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30277.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30278.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30279.npy,9.942857142857140570e+04,3.180000000000000160e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30280.npy,9.942857142857140570e+04,3.180000000000000160e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30281.npy,9.942857142857140570e+04,3.180000000000000160e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30282.npy,9.942857142857140570e+04,3.180000000000000160e+00,-6.800000000000000000e+01,3.479999999999999760e-02
file_30283.npy,9.942857142857140570e+04,3.180000000000000160e+00,-6.000000000000000000e+01,3.479999999999999760e-02
file_30284.npy,9.942857142857140570e+04,3.180000000000000160e+00,-5.200000000000000000e+01,3.479999999999999760e-02
file_30285.npy,9.942857142857140570e+04,3.180000000000000160e+00,-4.400000000000000000e+01,3.479999999999999760e-02
file_30286.npy,9.942857142857140570e+04,3.180000000000000160e+00,-3.600000000000000000e+01,3.479999999999999760e-02
file_30287.npy,9.942857142857140570e+04,3.180000000000000160e+00,-2.800000000000000000e+01,3.479999999999999760e-02
file_30288.npy,9.942857142857140570e+04,3.180000000000000160e+00,-2.000000000000000000e+01,3.479999999999999760e-02
file_30289.npy,9.942857142857140570e+04,3.180000000000000160e+00,-1.200000000000000000e+01,3.479999999999999760e-02
file_30290.npy,9.942857142857140570e+04,3.180000000000000160e+00,-4.000000000000000000e+00,3.479999999999999760e-02
file_30291.npy,9.942857142857140570e+04,3.180000000000000160e+00,4.000000000000000000e+00,3.479999999999999760e-02
file_30292.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.200000000000000000e+01,3.479999999999999760e-02
file_30293.npy,9.942857142857140570e+04,3.180000000000000160e+00,2.000000000000000000e+01,3.479999999999999760e-02
file_30294.npy,9.942857142857140570e+04,3.180000000000000160e+00,2.800000000000000000e+01,3.479999999999999760e-02
file_30295.npy,9.942857142857140570e+04,3.180000000000000160e+00,3.600000000000000000e+01,3.479999999999999760e-02
file_30296.npy,9.942857142857140570e+04,3.180000000000000160e+00,4.400000000000000000e+01,3.479999999999999760e-02
file_30297.npy,9.942857142857140570e+04,3.180000000000000160e+00,5.200000000000000000e+01,3.479999999999999760e-02
file_30298.npy,9.942857142857140570e+04,3.180000000000000160e+00,6.000000000000000000e+01,3.479999999999999760e-02
file_30299.npy,9.942857142857140570e+04,3.180000000000000160e+00,6.800000000000000000e+01,3.479999999999999760e-02
file_30300.npy,9.942857142857140570e+04,3.180000000000000160e+00,7.600000000000000000e+01,3.479999999999999760e-02
file_30301.npy,9.942857142857140570e+04,3.180000000000000160e+00,8.400000000000000000e+01,3.479999999999999760e-02
file_30302.npy,9.942857142857140570e+04,3.180000000000000160e+00,9.200000000000000000e+01,3.479999999999999760e-02
file_30303.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.000000000000000000e+02,3.479999999999999760e-02
file_30304.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.080000000000000000e+02,3.479999999999999760e-02
file_30305.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.160000000000000000e+02,3.479999999999999760e-02
file_30306.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.240000000000000000e+02,3.479999999999999760e-02
file_30307.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.320000000000000000e+02,3.479999999999999760e-02
file_30308.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.400000000000000000e+02,3.479999999999999760e-02
file_30309.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.480000000000000000e+02,3.479999999999999760e-02
file_30310.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.560000000000000000e+02,3.479999999999999760e-02
file_30311.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.640000000000000000e+02,3.479999999999999760e-02
file_30312.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30313.npy,9.942857142857140570e+04,3.180000000000000160e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30314.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30315.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30316.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30317.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30318.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30319.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30320.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30321.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30322.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30323.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30324.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30325.npy,9.942857142857140570e+04,3.399999999999999911e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30326.npy,9.942857142857140570e+04,3.399999999999999911e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30327.npy,9.942857142857140570e+04,3.399999999999999911e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30328.npy,9.942857142857140570e+04,3.399999999999999911e+00,-6.800000000000000000e+01,3.479999999999999760e-02
file_30329.npy,9.942857142857140570e+04,3.399999999999999911e+00,-6.000000000000000000e+01,3.479999999999999760e-02
file_30330.npy,9.942857142857140570e+04,3.399999999999999911e+00,-5.200000000000000000e+01,3.479999999999999760e-02
file_30331.npy,9.942857142857140570e+04,3.399999999999999911e+00,-4.400000000000000000e+01,3.479999999999999760e-02
file_30332.npy,9.942857142857140570e+04,3.399999999999999911e+00,-3.600000000000000000e+01,3.479999999999999760e-02
file_30333.npy,9.942857142857140570e+04,3.399999999999999911e+00,-2.800000000000000000e+01,3.479999999999999760e-02
file_30334.npy,9.942857142857140570e+04,3.399999999999999911e+00,-2.000000000000000000e+01,3.479999999999999760e-02
file_30335.npy,9.942857142857140570e+04,3.399999999999999911e+00,-1.200000000000000000e+01,3.479999999999999760e-02
file_30336.npy,9.942857142857140570e+04,3.399999999999999911e+00,-4.000000000000000000e+00,3.479999999999999760e-02
file_30337.npy,9.942857142857140570e+04,3.399999999999999911e+00,4.000000000000000000e+00,3.479999999999999760e-02
file_30338.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.200000000000000000e+01,3.479999999999999760e-02
file_30339.npy,9.942857142857140570e+04,3.399999999999999911e+00,2.000000000000000000e+01,3.479999999999999760e-02
file_30340.npy,9.942857142857140570e+04,3.399999999999999911e+00,2.800000000000000000e+01,3.479999999999999760e-02
file_30341.npy,9.942857142857140570e+04,3.399999999999999911e+00,3.600000000000000000e+01,3.479999999999999760e-02
file_30342.npy,9.942857142857140570e+04,3.399999999999999911e+00,4.400000000000000000e+01,3.479999999999999760e-02
file_30343.npy,9.942857142857140570e+04,3.399999999999999911e+00,5.200000000000000000e+01,3.479999999999999760e-02
file_30344.npy,9.942857142857140570e+04,3.399999999999999911e+00,6.000000000000000000e+01,3.479999999999999760e-02
file_30345.npy,9.942857142857140570e+04,3.399999999999999911e+00,6.800000000000000000e+01,3.479999999999999760e-02
file_30346.npy,9.942857142857140570e+04,3.399999999999999911e+00,7.600000000000000000e+01,3.479999999999999760e-02
file_30347.npy,9.942857142857140570e+04,3.399999999999999911e+00,8.400000000000000000e+01,3.479999999999999760e-02
file_30348.npy,9.942857142857140570e+04,3.399999999999999911e+00,9.200000000000000000e+01,3.479999999999999760e-02
file_30349.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.000000000000000000e+02,3.479999999999999760e-02
file_30350.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.080000000000000000e+02,3.479999999999999760e-02
file_30351.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.160000000000000000e+02,3.479999999999999760e-02
file_30352.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.240000000000000000e+02,3.479999999999999760e-02
file_30353.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.320000000000000000e+02,3.479999999999999760e-02
file_30354.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.400000000000000000e+02,3.479999999999999760e-02
file_30355.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.480000000000000000e+02,3.479999999999999760e-02
file_30356.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.560000000000000000e+02,3.479999999999999760e-02
file_30357.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.640000000000000000e+02,3.479999999999999760e-02
file_30358.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30359.npy,9.942857142857140570e+04,3.399999999999999911e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30360.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30361.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30362.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30363.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30364.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30365.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30366.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30367.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30368.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30369.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30370.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30371.npy,9.942857142857140570e+04,3.620000000000000107e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30372.npy,9.942857142857140570e+04,3.620000000000000107e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30373.npy,9.942857142857140570e+04,3.620000000000000107e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30374.npy,9.942857142857140570e+04,3.620000000000000107e+00,-6.800000000000000000e+01,3.479999999999999760e-02
file_30375.npy,9.942857142857140570e+04,3.620000000000000107e+00,-6.000000000000000000e+01,3.479999999999999760e-02
file_30376.npy,9.942857142857140570e+04,3.620000000000000107e+00,-5.200000000000000000e+01,3.479999999999999760e-02
file_30377.npy,9.942857142857140570e+04,3.620000000000000107e+00,-4.400000000000000000e+01,3.479999999999999760e-02
file_30378.npy,9.942857142857140570e+04,3.620000000000000107e+00,-3.600000000000000000e+01,3.479999999999999760e-02
file_30379.npy,9.942857142857140570e+04,3.620000000000000107e+00,-2.800000000000000000e+01,3.479999999999999760e-02
file_30380.npy,9.942857142857140570e+04,3.620000000000000107e+00,-2.000000000000000000e+01,3.479999999999999760e-02
file_30381.npy,9.942857142857140570e+04,3.620000000000000107e+00,-1.200000000000000000e+01,3.479999999999999760e-02
file_30382.npy,9.942857142857140570e+04,3.620000000000000107e+00,-4.000000000000000000e+00,3.479999999999999760e-02
file_30383.npy,9.942857142857140570e+04,3.620000000000000107e+00,4.000000000000000000e+00,3.479999999999999760e-02
file_30384.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.200000000000000000e+01,3.479999999999999760e-02
file_30385.npy,9.942857142857140570e+04,3.620000000000000107e+00,2.000000000000000000e+01,3.479999999999999760e-02
file_30386.npy,9.942857142857140570e+04,3.620000000000000107e+00,2.800000000000000000e+01,3.479999999999999760e-02
file_30387.npy,9.942857142857140570e+04,3.620000000000000107e+00,3.600000000000000000e+01,3.479999999999999760e-02
file_30388.npy,9.942857142857140570e+04,3.620000000000000107e+00,4.400000000000000000e+01,3.479999999999999760e-02
file_30389.npy,9.942857142857140570e+04,3.620000000000000107e+00,5.200000000000000000e+01,3.479999999999999760e-02
file_30390.npy,9.942857142857140570e+04,3.620000000000000107e+00,6.000000000000000000e+01,3.479999999999999760e-02
file_30391.npy,9.942857142857140570e+04,3.620000000000000107e+00,6.800000000000000000e+01,3.479999999999999760e-02
file_30392.npy,9.942857142857140570e+04,3.620000000000000107e+00,7.600000000000000000e+01,3.479999999999999760e-02
file_30393.npy,9.942857142857140570e+04,3.620000000000000107e+00,8.400000000000000000e+01,3.479999999999999760e-02
file_30394.npy,9.942857142857140570e+04,3.620000000000000107e+00,9.200000000000000000e+01,3.479999999999999760e-02
file_30395.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.000000000000000000e+02,3.479999999999999760e-02
file_30396.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.080000000000000000e+02,3.479999999999999760e-02
file_30397.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.160000000000000000e+02,3.479999999999999760e-02
file_30398.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.240000000000000000e+02,3.479999999999999760e-02
file_30399.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.320000000000000000e+02,3.479999999999999760e-02
file_30400.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.400000000000000000e+02,3.479999999999999760e-02
file_30401.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.480000000000000000e+02,3.479999999999999760e-02
file_30402.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.560000000000000000e+02,3.479999999999999760e-02
file_30403.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.640000000000000000e+02,3.479999999999999760e-02
file_30404.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30405.npy,9.942857142857140570e+04,3.620000000000000107e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30406.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30407.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30408.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30409.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30410.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30411.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30412.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30413.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30414.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30415.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30416.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30417.npy,9.942857142857140570e+04,3.839999999999999858e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30418.npy,9.942857142857140570e+04,3.839999999999999858e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30419.npy,9.942857142857140570e+04,3.839999999999999858e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30420.npy,9.942857142857140570e+04,3.839999999999999858e+00,-6.800000000000000000e+01,3.479999999999999760e-02
file_30421.npy,9.942857142857140570e+04,3.839999999999999858e+00,-6.000000000000000000e+01,3.479999999999999760e-02
file_30422.npy,9.942857142857140570e+04,3.839999999999999858e+00,-5.200000000000000000e+01,3.479999999999999760e-02
file_30423.npy,9.942857142857140570e+04,3.839999999999999858e+00,-4.400000000000000000e+01,3.479999999999999760e-02
file_30424.npy,9.942857142857140570e+04,3.839999999999999858e+00,-3.600000000000000000e+01,3.479999999999999760e-02
file_30425.npy,9.942857142857140570e+04,3.839999999999999858e+00,-2.800000000000000000e+01,3.479999999999999760e-02
file_30426.npy,9.942857142857140570e+04,3.839999999999999858e+00,-2.000000000000000000e+01,3.479999999999999760e-02
file_30427.npy,9.942857142857140570e+04,3.839999999999999858e+00,-1.200000000000000000e+01,3.479999999999999760e-02
file_30428.npy,9.942857142857140570e+04,3.839999999999999858e+00,-4.000000000000000000e+00,3.479999999999999760e-02
file_30429.npy,9.942857142857140570e+04,3.839999999999999858e+00,4.000000000000000000e+00,3.479999999999999760e-02
file_30430.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.200000000000000000e+01,3.479999999999999760e-02
file_30431.npy,9.942857142857140570e+04,3.839999999999999858e+00,2.000000000000000000e+01,3.479999999999999760e-02
file_30432.npy,9.942857142857140570e+04,3.839999999999999858e+00,2.800000000000000000e+01,3.479999999999999760e-02
file_30433.npy,9.942857142857140570e+04,3.839999999999999858e+00,3.600000000000000000e+01,3.479999999999999760e-02
file_30434.npy,9.942857142857140570e+04,3.839999999999999858e+00,4.400000000000000000e+01,3.479999999999999760e-02
file_30435.npy,9.942857142857140570e+04,3.839999999999999858e+00,5.200000000000000000e+01,3.479999999999999760e-02
file_30436.npy,9.942857142857140570e+04,3.839999999999999858e+00,6.000000000000000000e+01,3.479999999999999760e-02
file_30437.npy,9.942857142857140570e+04,3.839999999999999858e+00,6.800000000000000000e+01,3.479999999999999760e-02
file_30438.npy,9.942857142857140570e+04,3.839999999999999858e+00,7.600000000000000000e+01,3.479999999999999760e-02
file_30439.npy,9.942857142857140570e+04,3.839999999999999858e+00,8.400000000000000000e+01,3.479999999999999760e-02
file_30440.npy,9.942857142857140570e+04,3.839999999999999858e+00,9.200000000000000000e+01,3.479999999999999760e-02
file_30441.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.000000000000000000e+02,3.479999999999999760e-02
file_30442.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.080000000000000000e+02,3.479999999999999760e-02
file_30443.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.160000000000000000e+02,3.479999999999999760e-02
file_30444.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.240000000000000000e+02,3.479999999999999760e-02
file_30445.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.320000000000000000e+02,3.479999999999999760e-02
file_30446.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.400000000000000000e+02,3.479999999999999760e-02
file_30447.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.480000000000000000e+02,3.479999999999999760e-02
file_30448.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.560000000000000000e+02,3.479999999999999760e-02
file_30449.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.640000000000000000e+02,3.479999999999999760e-02
file_30450.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30451.npy,9.942857142857140570e+04,3.839999999999999858e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30452.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30453.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30454.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30455.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30456.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30457.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30458.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30459.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30460.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30461.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30462.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30463.npy,9.942857142857140570e+04,4.059999999999999609e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30464.npy,9.942857142857140570e+04,4.059999999999999609e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30465.npy,9.942857142857140570e+04,4.059999999999999609e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30466.npy,9.942857142857140570e+04,4.059999999999999609e+00,-6.800000000000000000e+01,3.479999999999999760e-02
file_30467.npy,9.942857142857140570e+04,4.059999999999999609e+00,-6.000000000000000000e+01,3.479999999999999760e-02
file_30468.npy,9.942857142857140570e+04,4.059999999999999609e+00,-5.200000000000000000e+01,3.479999999999999760e-02
file_30469.npy,9.942857142857140570e+04,4.059999999999999609e+00,-4.400000000000000000e+01,3.479999999999999760e-02
file_30470.npy,9.942857142857140570e+04,4.059999999999999609e+00,-3.600000000000000000e+01,3.479999999999999760e-02
file_30471.npy,9.942857142857140570e+04,4.059999999999999609e+00,-2.800000000000000000e+01,3.479999999999999760e-02
file_30472.npy,9.942857142857140570e+04,4.059999999999999609e+00,-2.000000000000000000e+01,3.479999999999999760e-02
file_30473.npy,9.942857142857140570e+04,4.059999999999999609e+00,-1.200000000000000000e+01,3.479999999999999760e-02
file_30474.npy,9.942857142857140570e+04,4.059999999999999609e+00,-4.000000000000000000e+00,3.479999999999999760e-02
file_30475.npy,9.942857142857140570e+04,4.059999999999999609e+00,4.000000000000000000e+00,3.479999999999999760e-02
file_30476.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.200000000000000000e+01,3.479999999999999760e-02
file_30477.npy,9.942857142857140570e+04,4.059999999999999609e+00,2.000000000000000000e+01,3.479999999999999760e-02
file_30478.npy,9.942857142857140570e+04,4.059999999999999609e+00,2.800000000000000000e+01,3.479999999999999760e-02
file_30479.npy,9.942857142857140570e+04,4.059999999999999609e+00,3.600000000000000000e+01,3.479999999999999760e-02
file_30480.npy,9.942857142857140570e+04,4.059999999999999609e+00,4.400000000000000000e+01,3.479999999999999760e-02
file_30481.npy,9.942857142857140570e+04,4.059999999999999609e+00,5.200000000000000000e+01,3.479999999999999760e-02
file_30482.npy,9.942857142857140570e+04,4.059999999999999609e+00,6.000000000000000000e+01,3.479999999999999760e-02
file_30483.npy,9.942857142857140570e+04,4.059999999999999609e+00,6.800000000000000000e+01,3.479999999999999760e-02
file_30484.npy,9.942857142857140570e+04,4.059999999999999609e+00,7.600000000000000000e+01,3.479999999999999760e-02
file_30485.npy,9.942857142857140570e+04,4.059999999999999609e+00,8.400000000000000000e+01,3.479999999999999760e-02
file_30486.npy,9.942857142857140570e+04,4.059999999999999609e+00,9.200000000000000000e+01,3.479999999999999760e-02
file_30487.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.000000000000000000e+02,3.479999999999999760e-02
file_30488.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.080000000000000000e+02,3.479999999999999760e-02
file_30489.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.160000000000000000e+02,3.479999999999999760e-02
file_30490.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.240000000000000000e+02,3.479999999999999760e-02
file_30491.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.320000000000000000e+02,3.479999999999999760e-02
file_30492.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.400000000000000000e+02,3.479999999999999760e-02
file_30493.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.480000000000000000e+02,3.479999999999999760e-02
file_30494.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.560000000000000000e+02,3.479999999999999760e-02
file_30495.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.640000000000000000e+02,3.479999999999999760e-02
file_30496.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.720000000000000000e+02,3.479999999999999760e-02
file_30497.npy,9.942857142857140570e+04,4.059999999999999609e+00,1.800000000000000000e+02,3.479999999999999760e-02
file_30498.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.800000000000000000e+02,3.479999999999999760e-02
file_30499.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.720000000000000000e+02,3.479999999999999760e-02
file_30500.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.640000000000000000e+02,3.479999999999999760e-02
file_30501.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.560000000000000000e+02,3.479999999999999760e-02
file_30502.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.480000000000000000e+02,3.479999999999999760e-02
file_30503.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.400000000000000000e+02,3.479999999999999760e-02
file_30504.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.320000000000000000e+02,3.479999999999999760e-02
file_30505.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.240000000000000000e+02,3.479999999999999760e-02
file_30506.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.160000000000000000e+02,3.479999999999999760e-02
file_30507.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.080000000000000000e+02,3.479999999999999760e-02
file_30508.npy,9.942857142857140570e+04,4.280000000000000249e+00,-1.000000000000000000e+02,3.479999999999999760e-02
file_30509.npy,9.942857142857140570e+04,4.280000000000000249e+00,-9.200000000000000000e+01,3.479999999999999760e-02
file_30510.npy,9.942857142857140570e+04,4.280000000000000249e+00,-8.400000000000000000e+01,3.479999999999999760e-02
file_30511.npy,9.942857142857140570e+04,4.280000000000000249e+00,-7.600000000000000000e+01,3.479999999999999760e-02
file_30512.npy,9.942857142857140570e+04,4.280000000000000249e+00,-6.800000000000000000e+01,3.479999999999999760e-02
