True,Pred
1.42,1.4016056
0.54,0.52844095
2.08,3.0360906
9.34,9.30437
8.24,8.2339945
2.96,2.9133193
2.08,1.9859849
4.06,4.050034
6.92,6.9293594
5.82,5.8394785
1.86,1.8905221
2.74,2.6807308
9.34,9.357382
2.74,2.5357308
1.42,1.3661945
2.08,1.867961
4.06,5.9061136
9.56,9.544942
0.98,0.9769094
1.86,1.8552315
9.56,9.544995
2.96,2.9159513
4.5,4.5053763
6.7,6.493335
4.72,3.255821
5.6,5.686024
2.3,3.033521
1.64,1.6614313
9.12,9.1025305
1.2,1.1275549
7.8,7.7742424
0.98,0.98709
0.76,0.730168
7.8,7.6669607
0.54,0.34732795
9.12,9.126587
2.08,2.0378108
2.3,2.8868845
2.52,2.628345
1.2,1.1826922
8.68,8.693802
3.84,3.456201
1.86,1.8228276
4.72,4.7506394
6.48,6.443651
9.56,9.584532
3.84,3.8424697
8.24,8.208546
4.06,4.030841
6.26,6.281417
8.46,8.890028
4.72,4.7174997
2.08,2.0623379
6.04,6.029451
4.06,3.777896
2.52,2.4985855
5.16,5.161783
3.18,3.1888635
5.6,5.5779276
1.2,1.1895167
4.06,4.4236317
4.06,4.043062
0.32,0.31121862
5.6,5.610877
0.98,0.96276903
4.94,4.958
7.58,7.6438675
8.46,8.424739
5.82,6.363597
5.38,5.42462
6.48,6.418998
5.38,5.3741302
8.24,8.116151
2.74,2.0547752
5.16,5.5766096
7.14,7.142129
2.08,1.3939167
7.8,7.7503595
9.78,9.795207
8.02,7.9936323
3.4,2.6745
3.18,3.1864464
9.12,9.131812
6.92,6.9531746
0.54,0.71069086
8.02,8.030696
3.18,5.360694
7.8,7.810376
3.62,3.532733
7.58,7.5998535
2.96,3.053175
9.34,9.401054
6.04,6.0486135
9.56,9.401031
3.84,3.819847
5.38,5.3980875
8.68,8.587995
3.18,3.156323
5.6,5.553463
3.62,3.563343
1.42,1.4157866
1.42,1.416798
6.7,6.7431192
1.42,1.7717791
1.2,1.0672933
7.36,7.3946743
9.34,9.308964
6.04,6.291644
7.58,8.185258
7.8,7.765996
9.78,9.6699505
8.24,8.140351
0.98,1.1631356
8.9,8.973102
0.98,0.9170824
8.46,8.498
1.42,1.4149222
8.24,8.250898
3.18,3.189229
7.58,7.787874
3.84,3.8458028
5.38,5.416892
1.64,1.6114786
2.52,2.486292
1.2,1.1953815
2.96,2.96628
3.84,3.7899542
8.68,8.665899
6.7,6.7289085
4.5,4.46784
5.82,5.923726
1.86,1.6565619
8.46,8.49407
6.26,6.3372526
1.64,1.6057783
2.96,2.9301825
3.84,3.9054294
3.62,3.396749
4.72,4.7142735
9.12,9.172104
4.5,4.5107946
7.36,7.368903
4.06,4.0616717
8.46,8.48132
0.76,0.7373625
4.28,4.569933
3.18,3.1417356
4.94,4.887581
3.4,3.3786826
1.2,1.1941689
4.5,4.4937806
0.98,0.9926734
5.16,5.5288625
7.14,7.1358404
9.34,9.301053
6.04,6.103755
9.56,9.515787
7.58,7.557455
8.9,8.872351
3.18,3.1622772
5.82,6.0170135
2.52,2.5943968
2.74,2.712336
4.5,4.5076995
8.24,8.185883
2.3,2.322066
5.16,5.109603
1.86,1.9004679
2.3,2.9429998
6.26,6.2306347
3.62,2.2206988
7.8,7.7902718
6.04,5.9783316
8.02,4.87558
2.96,2.936437
0.76,0.7944844
9.78,9.750838
6.7,6.66833
3.62,3.6066008
0.76,0.72224426
2.08,1.911802
8.24,8.16669
0.1,0.122398615
6.26,6.2263107
2.74,2.7209225
6.04,5.318342
0.54,0.46450043
6.26,6.2586765
4.5,4.241784
0.32,0.33073378
9.56,9.612504
2.74,2.7261302
6.92,6.9050646
8.9,8.853743
2.52,2.4930224
4.5,4.4931154
8.68,8.737186
8.68,8.680718
0.32,0.32535732
1.2,1.442214
3.18,3.2132478
1.2,1.2112986
8.68,8.545993
4.06,4.054501
8.68,8.631994
1.42,1.4306586
3.84,3.8130922
6.7,6.7065077
8.46,8.441095
3.62,3.639408
6.04,6.0424976
8.02,8.040902
1.86,1.888539
9.12,9.084914
8.24,8.21002
0.32,0.26724577
5.6,5.5769267
2.08,2.0205417
6.48,6.457426
2.08,1.8852909
5.38,5.32821
7.14,7.152776
3.4,3.4134762
10.0,9.757019
5.6,5.5969553
5.6,5.6020803
8.02,8.031759
6.48,6.494548
1.42,1.3907626
7.36,7.679057
4.28,4.2589045
5.38,5.353879
2.3,2.0852838
3.84,3.8492007
2.74,1.7594007
9.12,9.178338
4.5,4.49189
8.46,8.41595
8.68,8.6861725
2.96,2.9511921
0.32,0.3321824
6.48,6.6143913
6.7,2.58777
6.7,4.5451612
0.76,0.7558209
8.24,8.247794
8.24,8.231859
0.76,0.6027516
9.34,9.3333025
3.4,3.4579394
1.42,1.0785047
1.86,1.8628757
9.34,9.313782
1.86,2.1947808
5.6,5.551614
9.78,9.789132
4.06,3.8614807
2.08,2.128147
10.0,9.983336
6.04,5.9942007
2.3,2.2833135
2.08,2.0882883
7.14,3.6156774
3.4,3.3775675
6.26,6.254572
6.04,2.4322925
6.26,6.295578
9.78,9.806607
0.1,0.09961629
2.96,5.2084265
8.46,8.597264
4.5,4.5094724
1.2,1.3352398
6.7,6.752882
4.28,4.2802663
3.62,3.6099901
1.42,1.3360252
8.02,8.060544
0.76,0.784461
6.48,6.453147
3.84,3.845161
8.68,8.6609335
3.84,3.8396788
7.58,7.5647345
9.12,9.334433
2.08,2.0314531
3.18,5.588434
5.38,5.344105
9.78,9.790299
8.9,8.951634
8.46,8.463257
0.32,0.29855323
8.46,8.44561
8.46,8.409295
6.26,6.2748313
0.54,0.55276036
1.86,1.8426025
1.64,1.6183679
9.78,9.755364
4.06,4.1414685
0.98,0.9173354
5.16,5.170373
2.3,2.3004189
7.58,8.491968
8.24,8.266714
6.26,6.224367
4.94,4.9371996
1.2,1.1993196
2.3,5.2399263
1.2,1.1114235
8.24,8.36344
3.4,3.6888852
9.34,9.34058
2.52,2.4252014
1.42,1.4486022
2.08,2.057452
7.8,7.782033
4.06,4.0723886
4.72,4.6626625
8.9,8.814004
3.62,3.5389972
8.46,8.488921
2.08,2.0942311
3.84,3.8284068
2.74,2.6198914
2.52,2.51018
6.26,6.2519884
7.8,7.7931385
5.38,5.3076344
2.3,2.2987661
7.36,7.3620634
6.04,5.702321
9.34,9.34885
6.7,6.754033
2.08,2.0089054
9.78,9.785077
8.68,8.697482
3.62,3.6376102
5.82,5.7939444
0.54,0.52248216
3.84,4.043824
7.8,7.848892
2.74,2.733098
0.32,0.30376816
3.18,3.1262894
5.82,5.812095
7.14,6.954029
4.5,4.474972
2.96,2.9380448
4.06,4.043462
6.92,6.950762
2.74,2.789161
10.0,10.123498
5.16,5.1989174
8.68,8.7064295
2.96,2.916765
2.52,2.4899378
0.32,0.30844378
6.04,6.1955447
5.16,5.1808133
7.58,7.599083
7.58,7.6006775
8.24,8.18884
1.86,1.5930693
5.82,5.7940435
6.48,6.4371605
3.84,3.8422623
9.34,9.293788
9.56,9.61223
2.74,2.7547014
1.64,1.5732434
4.06,4.028883
3.84,3.8487175
3.62,3.9285269
8.46,8.479717
1.2,1.0759944
3.84,3.8078244
7.58,7.5462866
6.26,6.147588
6.26,5.9673214
7.36,7.4128704
0.54,0.4754182
2.74,2.576416
0.32,0.29779267
2.74,2.697816
3.84,3.8317275
4.28,6.74061
6.26,6.1316237
9.56,9.685236
6.7,6.726079
0.76,0.7616632
3.18,3.1693883
9.34,9.411128
1.2,1.4399585
7.58,7.5568857
4.72,4.7116327
2.08,3.8671317
2.08,2.0645177
5.82,5.8417034
3.4,3.4178023
6.7,6.720929
0.32,0.27653766
8.9,8.919313
0.32,0.22200513
4.94,5.4009037
0.98,0.9552262
2.74,2.719439
0.1,0.11105275
7.58,7.577572
5.82,5.843152
7.36,7.379629
6.26,6.2268734
0.76,0.9990417
2.52,2.5173244
7.58,7.583579
6.26,2.531694
6.04,6.104541
8.46,8.462656
4.06,3.3949442
9.34,8.931572
1.2,1.3487334
2.52,2.5158432
6.04,6.0736337
0.76,0.90542185
9.34,9.324097
3.18,2.8091476
4.72,4.5179105
8.46,8.491093
7.58,7.598757
4.28,4.2890687
0.54,0.52453935
4.28,4.2945952
8.9,8.819958
8.68,8.734397
1.2,1.2134442
9.78,9.967646
8.46,8.403706
10.0,10.009355
6.26,6.2785892
6.48,6.483944
8.24,8.148172
9.56,9.677509
5.16,5.1741695
1.2,1.2177445
2.3,2.2562525
4.72,4.722128
0.76,0.8162794
3.62,2.7838717
3.18,3.4367406
4.28,4.2420764
7.36,7.343815
7.36,7.319762
6.7,6.580102
2.74,2.7735732
2.08,2.0880089
4.72,4.700712
7.14,7.1752214
4.28,4.297751
2.96,2.8891482
4.94,4.890869
5.6,5.582109
7.36,7.368251
3.4,3.401228
1.64,1.2994796
1.42,1.4411154
2.52,2.572214
1.42,1.3259195
7.8,9.115115
6.48,6.5190945
1.42,1.3090503
8.46,9.083778
7.8,7.8213882
7.8,7.819868
6.48,6.607914
8.68,8.687851
3.62,3.6301725
4.28,4.318743
0.32,0.32180882
9.78,9.912543
1.64,1.6387725
8.02,7.9316626
6.04,6.0601187
0.54,0.53321743
8.24,8.224909
1.42,1.3752842
2.96,2.9728591
4.72,4.7073812
0.98,0.9587592
8.9,8.836167
7.58,7.6123877
0.32,0.33861887
0.32,0.27914214
8.24,8.24805
4.94,4.4952607
1.64,1.5392374
2.96,2.9602258
5.38,5.377179
2.96,2.9543538
1.2,1.2723706
8.46,8.420543
6.92,6.929062
1.42,1.4015558
6.92,6.9082108
8.68,8.709883
5.16,5.137285
6.04,6.044882
4.06,3.2783523
6.04,6.07066
4.06,4.0896807
4.28,4.2206635
2.08,2.3463447
2.08,2.0563226
4.94,4.990814
4.06,4.0357924
4.06,4.601572
1.2,1.1933666
4.5,4.5012875
5.82,5.7740974
7.36,7.9282045
6.7,6.693364
2.08,2.0699525
7.8,7.8255568
4.94,4.798411
5.82,5.768464
8.02,8.042098
6.04,6.055747
3.84,3.8420181
0.1,0.28400946
3.18,3.0219045
2.08,2.089713
8.9,9.112527
5.16,2.699065
9.56,9.572144
6.92,6.940819
5.38,5.4515104
6.04,6.113475
0.98,0.9408767
2.74,2.750166
0.98,0.9802387
7.8,7.80993
2.3,2.2459314
3.84,3.8378577
0.54,0.5035441
1.86,1.8928039
2.52,2.6869059
6.7,6.717208
4.06,3.9573295
6.92,6.908371
3.62,3.6171687
7.58,7.6934395
4.5,4.52538
8.46,4.618068
3.4,3.3992229
4.72,4.6914425
4.5,3.8568976
8.9,8.90674
6.92,6.9485703
0.1,0.08121419
4.06,4.5493774
8.9,8.896106
0.1,0.1093142
9.34,9.363239
9.12,9.193408
5.6,5.6411667
6.92,6.9317904
5.82,5.4660897
8.02,8.009035
4.94,4.9308243
5.38,5.390375
8.02,8.253391
8.68,8.8474655
7.14,7.156348
9.34,9.315991
6.26,6.218896
0.32,0.27401447
7.36,7.304946
2.96,2.9448748
1.86,1.8878567
7.36,7.232848
5.6,5.5420933
6.26,5.8892417
9.78,9.784343
6.48,6.421175
2.74,2.684589
3.62,3.6176798
4.06,4.035356
6.92,1.2685069
1.86,1.8640404
6.48,6.472783
1.42,1.4413724
6.7,6.819565
3.62,3.6856647
5.38,5.4385395
8.68,8.64273
1.2,1.1970301
5.82,5.7911625
4.06,4.065125
5.6,5.550931
8.02,7.9856024
6.7,6.654784
6.92,6.860876
4.06,3.5369024
4.72,4.704829
2.08,2.1272895
2.74,2.744646
8.02,8.053585
2.96,2.9631186
9.78,9.767103
3.62,3.674733
9.78,9.744665
2.3,2.3020175
7.58,7.589321
7.14,7.213025
2.08,2.1410248
4.72,4.7278404
10.0,10.044983
8.24,8.240623
4.72,4.646957
8.46,8.4855585
4.94,4.9414167
4.5,4.5082026
0.1,0.108029604
1.64,1.6352392
1.2,1.2103666
9.12,9.10975
3.4,3.367542
5.6,5.6114693
0.1,0.14478278
6.48,6.434042
2.74,2.711101
9.34,9.339877
7.14,7.1293793
2.52,2.5090184
4.06,4.046921
9.56,9.494456
1.64,1.6049314
5.82,6.4175034
3.18,3.1434104
7.58,7.6664333
10.0,9.95449
8.24,7.690674
4.5,5.0705433
3.62,3.3775163
8.02,8.058254
5.82,5.772453
0.76,0.73338854
7.58,7.5203047
2.08,2.0413148
9.34,9.501846
0.1,0.11517906
4.06,4.021408
6.04,6.1594534
2.52,2.487474
5.38,3.775301
7.36,7.5047407
3.18,3.2086782
2.74,2.7216032
4.06,4.0532136
1.42,1.5739866
8.68,8.646794
0.76,0.52524817
0.32,0.34694934
0.1,0.09171891
9.78,9.89237
6.92,6.86388
2.96,2.9196105
4.06,4.09093
4.72,4.68974
9.12,9.200685
5.82,5.6043835
3.18,5.092119
6.7,6.6617737
7.58,7.6252403
9.78,9.85182
0.1,0.11450195
0.32,0.27653074
1.64,1.6280007
1.64,1.6439892
6.7,6.5543785
6.92,6.083769
1.42,1.4167936
9.34,9.314251
9.12,9.151559
8.46,8.664534
7.14,7.1104994
4.06,3.8836477
8.9,8.389314
9.78,9.864127
7.14,7.3076
8.46,8.264086
9.34,9.346666
6.7,6.612441
3.4,3.4197059
5.6,5.599265
6.26,6.2002196
6.48,6.490898
8.24,8.283653
3.62,3.659711
0.98,0.96308935
7.14,7.159153
4.72,4.7133517
0.76,0.71498024
6.7,6.6761293
3.4,3.4009597
10.0,9.958187
0.54,0.5236124
0.98,0.9493096
3.62,3.4158535
0.76,0.5884762
8.9,8.931573
7.58,7.6016903
4.28,4.3162246
3.4,3.3723593
1.64,1.6034458
5.82,4.739641
4.94,4.847396
9.78,9.676154
9.56,9.595584
6.92,6.768708
3.18,3.266213
5.38,5.2819443
0.98,0.94857347
6.48,6.4960804
10.0,10.026141
9.78,10.153842
5.82,5.843337
10.0,9.9567995
4.5,4.482322
3.84,3.8358378
0.32,0.15528154
5.6,5.5719857
4.5,4.7229166
0.98,0.9207597
2.74,2.7291052
7.58,7.582037
4.94,4.980708
6.7,6.723672
3.84,3.7319093
1.86,1.8502905
5.38,5.367614
3.62,3.6472287
8.9,8.955145
5.82,5.8241343
7.58,7.537915
0.76,0.7559893
3.84,3.7764444
9.78,9.747254
1.42,1.3574018
6.92,6.8848934
0.54,0.5065597
1.42,1.4090639
5.16,5.474884
1.42,1.3542315
4.5,4.484461
5.6,5.501193
2.08,2.2816072
4.94,4.9254456
6.92,7.0099277
0.98,1.0253518
9.12,9.107817
6.92,6.912489
5.82,5.840148
0.76,0.75302243
1.64,1.5070748
7.36,7.3775005
5.6,5.6235476
3.4,3.3508472
0.76,0.6465218
6.48,6.5358925
1.2,2.6400669
1.2,1.465991
2.52,2.499727
4.06,4.018826
8.02,8.082522
9.34,9.454512
4.28,4.2662563
3.84,3.8455493
5.38,5.359701
2.96,2.929619
2.52,2.5309637
1.86,1.8203633
4.06,4.0740366
2.08,2.0643508
8.9,8.872849
6.7,6.7277956
8.46,8.414727
0.1,0.10916233
3.84,3.8428304
0.1,0.13435268
8.68,8.657737
3.62,3.6512086
4.94,4.883861
0.54,0.50659657
3.18,3.136194
1.42,1.4199197
0.1,0.106796265
2.96,1.1944726
5.6,5.567919
7.58,7.5492125
2.74,2.734306
0.32,0.33317852
8.46,8.45203
8.9,8.938612
2.52,2.4813137
7.58,7.5725727
8.9,8.913981
3.18,3.1107848
4.28,4.2875843
2.96,2.9120336
8.68,8.770094
8.68,8.705808
8.46,8.503991
1.42,1.4009672
4.94,4.95077
3.4,3.4032845
7.8,7.811309
8.9,8.893721
6.48,6.4287596
7.58,7.5942707
6.92,6.137848
7.8,7.8330345
6.48,6.5115128
1.42,1.432482
1.42,1.3938307
0.1,0.07538462
5.16,5.3798018
0.98,0.9306412
0.1,0.18539262
1.42,1.3819178
9.56,9.523405
5.38,4.1039696
0.98,0.9824691
10.0,9.967761
4.72,4.723339
8.24,8.216098
9.56,9.588115
1.42,1.7045223
4.94,4.928027
5.38,5.3373055
8.24,8.277843
0.98,0.94453037
4.94,4.999822
5.16,4.9662437
3.18,3.1627686
5.16,5.147652
8.9,8.908081
1.86,1.8396666
3.18,5.6376295
1.42,1.393643
9.56,9.48526
2.96,2.9684927
5.16,5.431345
5.6,5.5279636
4.5,4.5025206
5.6,5.601242
4.28,4.3375835
4.72,4.7148385
3.62,3.6070979
5.16,5.2483373
1.64,2.6027145
6.26,6.2190123
9.12,9.050703
4.5,4.4919453
0.54,0.56760883
6.7,6.696336
6.7,6.703067
0.54,0.52780306
7.36,7.3319263
3.4,3.4960868
7.58,7.6198883
7.14,7.1459284
5.38,5.8039846
8.46,9.03097
2.52,2.4697263
6.48,6.4962654
6.26,6.2641373
3.84,3.7845058
3.62,3.6261659
10.0,10.002258
4.94,4.9504576
3.84,3.837525
0.32,0.43393326
9.56,9.624591
3.18,3.179419
1.2,1.2010127
0.98,1.9171484
6.92,6.973404
5.6,5.619396
4.06,4.041208
4.72,4.737627
1.86,5.6745515
2.74,2.7422833
2.96,3.0435796
2.96,3.0422661
3.4,3.3575368
0.54,0.52625775
7.14,7.125908
9.78,9.976522
8.24,8.223251
9.78,9.813319
6.26,6.2787237
1.64,1.6431448
3.62,3.6425304
9.12,9.154831
0.32,0.2894876
5.38,5.3479767
1.2,0.5473131
7.8,7.812152
3.18,3.1545146
5.6,5.6103888
7.14,7.848727
3.18,3.4123554
5.16,4.836199
3.62,3.7469888
4.5,3.7016692
7.58,8.027431
1.64,1.6340919
2.3,3.8455067
0.1,0.09772062
4.06,3.9672248
0.1,0.10866976
5.16,5.1674843
2.08,2.0423121
2.3,2.3002594
1.2,1.2064836
7.58,7.606077
2.74,2.7200742
2.3,2.2640052
8.9,9.0930195
9.34,9.368672
5.16,5.1583514
10.0,9.810116
2.08,2.0860918
7.8,7.8205347
4.06,4.0745935
4.28,4.294668
7.58,7.9308586
7.36,7.356056
2.74,4.883459
6.7,6.663026
0.1,0.093075514
2.52,2.5597208
5.38,5.2445164
7.36,8.012713
7.36,7.438593
3.62,3.5979264
1.64,1.5701132
6.26,6.40432
1.2,1.1721399
6.26,6.252577
8.68,8.65668
8.24,8.206712
5.38,5.4005976
0.54,0.5213778
7.14,7.1300488
8.46,8.50767
9.12,9.1312895
2.74,2.708808
9.78,9.829747
0.76,0.8096721
5.82,5.7896056
2.3,2.3083003
8.02,8.012135
8.46,8.460422
9.34,9.354215
0.1,0.11327577
2.52,2.4923124
2.52,2.5006528
6.26,6.2646976
6.48,6.5028553
9.34,9.40332
0.32,0.29001784
4.06,2.9230094
4.28,4.2834177
0.76,0.75908566
5.38,5.329985
3.4,3.3726037
6.04,5.77988
2.96,2.9498134
1.64,1.6632959
6.04,6.0435505
4.06,2.489347
5.38,5.354635
1.42,1.4581143
1.2,1.0821831
7.58,7.5589294
0.54,0.40327096
2.08,2.109239
5.82,5.7520113
3.84,3.8241673
6.92,6.8968506
4.5,4.5054417
2.96,2.985365
0.1,0.17961955
1.2,1.20392
8.9,8.898993
5.38,5.4026184
0.54,0.5178548
5.82,5.6867623
7.36,7.3628035
3.18,3.4336965
5.38,5.530758
6.04,5.768305
3.18,3.2521772
6.26,6.323436
6.7,6.684428
0.54,0.5826241
1.64,1.2758689
6.7,6.687604
9.78,9.796342
6.04,6.0597296
7.58,7.546216
6.04,5.9612045
2.08,2.0718546
6.7,6.801798
1.64,1.6320124
0.98,1.182882
7.8,7.832755
8.9,8.915356
1.42,1.4249798
9.56,9.546641
0.1,0.15417242
9.56,9.590996
6.26,6.083699
1.42,1.4486613
9.56,9.67068
7.8,7.8646736
6.92,6.965869
0.54,0.5572665
2.3,2.2767131
1.2,1.1497687
5.38,5.4344206
0.32,0.3007394
4.5,4.53051
9.12,9.134551
0.54,0.5524925
3.18,3.7054925
3.84,3.8613749
1.42,1.4161713
8.68,8.67913
9.78,9.823599
3.84,3.824026
1.86,1.9276255
2.96,2.9375043
7.58,7.4592066
5.38,5.3820977
1.86,1.9015898
1.42,1.4117386
3.18,2.9823973
6.7,6.536991
7.36,7.453292
6.92,6.9371967
0.32,0.3146417
9.34,9.42209
1.42,1.3876898
3.84,3.8117037
9.12,9.213831
2.52,2.5060487
8.46,7.9615164
4.28,4.2557507
6.92,7.122834
4.28,4.3171377
3.84,3.8677495
3.84,3.5156286
8.02,8.434651
8.02,7.939353
1.64,1.5836453
9.34,9.395122
9.78,9.79967
5.82,5.8317003
1.64,1.6426442
0.54,0.52972674
10.0,10.0225725
9.34,9.378911
6.92,6.9223585
4.06,4.0535445
9.56,4.2217164
4.06,4.0768523
2.08,1.0345767
4.72,5.3052387
3.18,3.1177201
3.4,3.4436617
3.84,3.8010337
2.96,2.1509645
6.26,6.1497726
1.2,1.1633706
0.54,0.5204537
1.64,1.6072434
4.94,4.9425135
6.48,6.471797
6.48,6.5209894
4.5,4.524118
6.92,6.9459686
9.34,9.388723
5.16,5.1607914
9.78,9.780028
1.86,2.899248
5.16,5.1246033
6.04,5.948637
6.26,6.2356434
3.4,3.3907351
2.3,2.3062592
0.98,1.175446
1.42,1.4758493
1.42,1.433891
0.54,0.5075259
3.18,3.1563754
4.5,4.4969397
9.12,9.107699
8.9,9.014609
9.56,9.6350765
5.6,5.5866075
8.9,8.992614
0.54,0.49040592
0.54,0.31849837
5.82,5.8218946
9.78,5.133333
8.68,8.767036
8.9,9.059696
3.4,3.4071722
9.56,9.629515
2.74,2.7195
1.2,1.1993757
0.1,0.13837242
6.7,6.622492
0.32,0.31014633
10.0,10.265319
2.96,2.946742
6.7,6.684987
4.72,4.7299066
5.82,5.8632345
2.08,2.0767334
8.02,8.02063
2.74,2.6204455
4.06,4.104313
8.9,8.905744
6.26,6.2696934
8.24,8.272007
7.14,7.174903
2.96,2.9595962
1.86,1.8036615
2.96,2.9748094
2.74,2.6953564
0.32,0.3238964
2.52,2.5527384
8.9,8.829148
9.56,9.573846
3.84,3.8275015
6.26,6.278075
9.78,9.769879
5.82,5.992747
0.1,0.13813186
9.34,9.389874
7.8,7.930312
3.4,3.3683314
3.18,3.1671228
4.28,5.2011023
4.94,4.9603977
6.04,6.094761
8.46,8.663012
5.16,5.1118784
7.8,7.7851
6.04,6.052787
8.9,9.137914
8.02,8.01664
6.7,6.3405037
5.82,5.83768
9.12,9.06502
1.2,1.1734058
10.0,9.939175
5.38,5.329011
3.62,3.756642
6.48,6.38577
0.98,0.9028959
2.96,2.9549043
6.04,6.092849
0.1,0.07069874
5.38,5.403364
4.28,4.235689
0.32,0.31455445
8.24,8.161971
8.68,8.697653
2.52,2.5238595
1.64,1.641045
7.58,7.581662
5.82,5.7928047
0.54,0.532881
0.98,0.9834118
1.42,1.4150301
4.28,4.268679
0.32,0.26478982
9.12,9.114645
8.24,8.281576
4.28,4.2483864
2.3,2.2628403
8.24,8.588943
4.06,3.9965482
9.34,9.358643
6.48,6.4541044
8.68,8.718575
9.34,9.376703
5.6,5.593664
7.36,7.359476
1.64,1.6530828
4.28,4.271325
5.38,5.6323185
0.76,0.7852118
6.7,6.7294455
0.54,0.5345954
7.8,7.7363615
2.52,2.3147142
2.08,1.7482214
6.26,6.169979
7.14,7.167794
8.46,8.460526
0.1,0.08518958
2.3,2.168129
4.94,5.028059
6.48,6.4972334
5.82,5.842073
5.16,5.182516
0.98,1.034002
4.28,4.2949123
5.38,5.3748302
8.24,8.264263
0.76,0.7853142
3.62,3.6724977
0.54,0.5555595
1.42,1.7943602
3.62,3.7150378
2.52,2.533545
0.1,0.15016437
7.14,7.1160917
9.56,9.550422
6.48,6.495411
9.78,10.051375
2.52,2.4789429
6.04,6.0401096
2.52,2.5088513
8.9,8.876202
5.6,5.572957
0.32,0.312912
3.4,3.575101
7.58,7.63157
3.18,3.0602312
3.62,3.655147
6.26,6.209421
4.94,4.9393115
6.92,6.8878326
7.58,7.5492125
8.24,8.24475
4.28,4.2328663
8.9,8.918514
4.5,4.4941206
5.6,5.8752813
3.4,3.58437
0.1,0.106559515
7.8,7.7726107
10.0,9.956351
0.32,0.28327036
4.94,4.9447155
4.94,4.959224
1.2,1.1640223
2.08,2.01701
7.58,7.5779285
3.18,2.7653985
4.5,4.6165123
9.34,9.374424
1.2,1.0923624
5.6,5.5782504
7.8,7.843791
6.7,6.709158
0.54,0.49215424
2.96,2.972485
9.78,9.747574
0.1,0.11966252
4.5,2.6768835
6.48,6.4938297
8.9,8.904905
3.84,3.9815865
8.9,9.024881
0.76,0.7417792
0.1,0.108863115
0.32,0.30772734
2.96,2.7044506
4.94,4.8611584
6.7,6.6206913
2.08,1.4028308
6.26,6.3379164
4.28,4.2853436
9.12,9.113664
8.46,8.625841
8.24,8.241927
7.58,7.674485
5.6,5.599349
6.04,6.060607
4.28,4.299045
3.84,2.589393
5.6,5.582446
7.58,7.6012936
9.34,9.34095
1.42,1.4542775
7.14,7.12523
6.04,6.0497217
8.46,8.471647
8.02,8.034419
6.26,6.2446966
10.0,9.756754
4.5,4.5381265
9.78,9.821088
6.26,6.297594
7.58,6.253434
6.26,6.250492
7.8,7.8554945
8.68,8.676622
5.38,5.367549
4.5,4.477138
4.94,4.998006
6.7,6.6963224
8.9,8.933881
5.16,5.0874224
5.38,5.3776255
4.5,4.4923735
6.92,6.8979025
3.62,3.6280177
2.3,2.2848747
2.3,2.3743117
8.68,8.586954
7.36,7.3243427
0.76,0.75715446
5.6,5.5773754
6.92,6.9355116
6.7,6.6758213
0.98,0.90133333
4.5,4.470475
9.56,9.608214
0.54,0.5392802
0.54,0.55540276
4.06,3.7019825
0.76,0.7874892
8.02,8.0600605
5.38,5.3921165
8.24,8.590972
3.62,3.6298563
8.68,8.687747
5.6,5.617293
5.38,5.3873377
9.12,9.144774
3.18,3.1282732
5.6,5.602848
2.08,2.1092193
6.04,6.007356
0.98,0.95600533
0.54,0.49910808
0.76,0.7406888
3.18,3.2256126
5.16,3.4991753
9.78,9.780532
0.76,0.66918886
2.74,2.7609973
3.4,3.353404
1.2,1.1997068
6.7,6.515292
7.58,7.6193876
0.32,0.30277753
2.74,2.720465
2.08,1.9821342
4.94,4.942376
9.78,9.779478
9.34,9.892806
0.1,0.13193989
4.06,4.049662
7.36,7.54368
7.8,7.830902
1.64,1.674131
7.8,7.9263783
9.78,9.900411
6.26,6.264141
6.48,6.0063944
5.82,5.74806
10.0,10.112891
4.72,4.733266
8.02,7.986553
0.54,0.53789616
4.28,4.30789
2.3,2.2843714
4.94,5.4694386
1.86,1.7136875
2.08,2.1018677
9.78,9.801999
5.82,5.142497
5.38,5.361986
5.16,5.138088
3.62,3.6718419
0.32,0.2806213
4.72,4.7289977
4.06,4.0432177
8.9,8.911775
10.0,9.984928
0.54,0.36745143
8.46,8.468285
6.48,6.4431677
4.5,4.5099077
5.6,5.5617332
0.1,0.111635685
6.7,6.6965876
3.62,3.7817583
9.34,9.381681
2.96,2.9319048
0.1,0.11140585
2.74,2.7364302
5.82,5.8553495
9.56,9.548645
9.34,9.415553
6.92,6.9404497
2.08,2.0873475
8.24,8.680368
8.46,8.494483
1.64,1.6497177
2.52,2.5319924
0.1,0.100067616
3.4,3.4089675
0.76,0.7458018
2.74,2.7350445
0.76,0.6904806
8.24,8.074025
2.74,2.8037107
4.28,4.247117
1.64,1.6222157
0.54,0.5668138
6.92,6.946089
1.64,1.6122823
4.72,4.734372
0.76,0.7164273
6.92,6.898799
6.92,6.863224
2.08,1.7732476
8.46,8.436548
0.54,0.52489924
8.02,8.03226
4.06,4.2901545
8.46,8.614637
7.8,7.7767
2.96,2.9123893
9.12,9.230724
8.9,8.827392
5.6,5.5412655
9.12,9.486754
8.24,8.248258
5.38,5.3746634
8.46,8.438614
9.12,9.110905
7.36,7.31511
0.76,0.7560288
4.94,4.8543243
1.64,1.4097973
9.56,9.574995
2.3,2.3173764
0.1,0.11721563
9.34,9.20975
6.92,5.4029474
1.86,1.666482
7.8,7.840211
8.9,8.82371
